,0
45638297,32
73269845,32
86327945,32
54372896,32
27453896,32
29657348,32
38975426,32
38796254,32
76945238,32
72358946,32
26354789,32
26549378,32
64238759,32
62879354,32
28769534,32
64875932,32
65283749,32
97264538,32
48527639,32
52947683,32
28935467,32
42739865,32
43726589,32
69452387,32
54897326,32
69548732,32
92456387,32
72346598,32
32467958,32
59243876,32
65348927,32
93248576,32
98465237,32
56893724,32
69285437,32
98425376,32
96724583,32
54632879,32
96847523,32
57346298,32
84672539,32
32589746,32
36982547,32
35276498,32
87594632,32
49356728,32
79483265,32
97468532,32
78264539,32
35847692,32
65894327,32
63897542,32
65793248,32
57829463,32
28764359,32
65893427,32
45286397,32
96758423,32
52849367,32
23798654,32
49765238,32
27695438,32
94352876,32
67459382,32
89247653,32
56923784,32
95764283,32
73549268,32
23469785,32
72439856,32
48236957,32
54976832,32
52938467,32
25847639,32
97236845,32
27493865,32
59276438,32
76284953,32
32674895,32
82936745,32
24578936,32
67239458,32
23568749,32
37862954,32
57468932,32
73596482,32
37965428,32
89243567,32
49725638,32
69745823,32
76452938,32
72549368,32
87945632,32
47235968,32
39684527,32
35627498,32
54872369,32
37958264,32
54936278,32
57248936,32
32498657,32
76943582,32
56829437,32
68923754,32
59438276,32
83564927,32
32789654,32
47358926,32
83672459,32
34892567,32
37498265,32
57963284,32
67532498,32
78924563,32
24859376,32
48679235,32
54798623,32
63879245,32
34852967,32
87269354,32
53624798,32
32894756,32
43658972,32
58349267,32
56984237,32
68734592,32
25948376,32
63428957,32
37894625,32
26437598,32
67498253,32
92837654,32
86597423,32
23875469,32
82765934,32
26359874,32
76834952,32
97462358,32
89647352,32
89274356,32
45738296,32
35724689,32
59723864,32
25476389,32
25479836,32
32465897,32
32748659,32
45927836,32
24958367,32
92548736,32
39287645,32
45392678,32
78942356,32
26847539,32
89326547,32
86394572,32
36895724,32
53267498,32
28745936,32
45762893,32
25843967,32
69734582,32
26974583,32
56872394,32
39768542,32
48265739,32
83972654,32
42386795,32
92763485,32
67238459,32
84236975,32
46783295,32
43629875,32
28935476,32
43758962,32
73864529,32
98653742,32
54627893,32
67458329,32
67243589,32
82537694,32
94675238,32
53849267,32
45679238,32
45637892,32
28357649,32
27546938,32
32789645,32
67532489,32
84629357,32
76952438,32
83425967,32
53487629,32
85967432,32
54372869,32
58962374,32
89743652,32
76938425,32
38459627,32
46925873,32
28975436,32
36489257,32
64973285,32
28456937,32
67283549,32
32579468,32
98725346,32
75924863,32
23485796,32
37594628,32
43589267,32
38975462,32
83456297,32
76384259,32
85423967,32
89652473,32
64259873,32
83965472,32
85276439,32
79265438,32
69738245,32
62854739,32
59264783,32
73452968,32
48967523,32
78364529,32
78563294,32
82964537,32
32498765,32
38564927,32
74896235,32
83657249,32
54628739,32
25948367,32
69857423,32
86925437,32
45387926,32
27543869,32
45728396,32
84762539,32
52389467,32
95847632,32
52647389,32
89564372,32
62983574,32
89742635,32
29834576,32
45839726,32
84237596,32
65328794,32
97236854,32
78632954,32
74965832,32
87325496,32
89463572,32
89362547,32
47536298,32
64327859,32
26738945,32
79284536,32
39674285,32
37458629,32
67295834,32
67492538,32
89453726,32
45823697,32
57968423,32
57348962,32
29657384,32
94687523,32
67482953,32
32765894,32
28659473,32
56743298,32
32759684,32
29785463,32
49762538,32
76235984,32
32498756,32
84673592,32
84732965,32
53267489,32
93475826,32
87239645,32
89723546,32
45738629,32
35672498,32
75682394,32
83472695,32
37958246,32
28536794,32
87496532,32
56827349,32
67845329,32
94865732,32
82749536,32
35927684,32
84963257,32
97648523,32
69578423,32
34729865,32
47296385,32
93657248,32
95873246,32
82354967,32
62379854,32
64978523,32
75924836,32
45382796,32
95368274,32
24769853,32
49728365,32
58426739,32
23645978,32
78569432,32
84975632,32
76582934,32
26347589,32
67239485,32
75326894,32
92834576,32
58796432,32
27968345,32
68279354,32
36258974,32
93285467,32
74392658,32
79832645,32
23956487,32
28697354,32
45623987,32
42378965,32
62847593,32
46287359,32
94687532,32
42956783,32
49532876,32
63975428,32
34627598,32
24598367,32
32749685,32
98436725,32
98634275,32
45267938,32
92475863,32
67394852,32
69745832,32
32465987,32
92563748,32
45287369,32
26347598,32
87496523,32
45389627,32
95764238,32
78942365,32
32958674,32
86234579,32
47682395,32
74893526,32
83542769,32
57239684,32
23765849,32
65972348,32
26798354,32
83972645,32
69382745,32
25473689,32
76495328,32
64927358,32
32498675,32
57869423,32
69375482,32
64283795,32
82765943,32
54937286,32
96753284,32
94582376,32
74523689,32
36258947,32
45298637,32
72864593,32
39758462,32
54368792,32
62738945,32
67459328,32
74658923,32
56987324,32
69738254,32
89247635,32
26548397,32
83529467,32
64972358,32
84237569,32
62597483,32
32895764,32
83642759,32
68725439,32
58276493,32
56893742,32
93764825,32
28765394,32
54637982,32
62485793,32
59238746,32
78324596,32
46985273,32
74256389,32
97463285,32
43295876,32
97824563,32
37528964,32
69453278,32
79652348,32
54672983,32
67329485,32
23594768,32
63952874,32
29867345,32
76543982,32
63724589,32
63492875,32
47358962,32
32596874,32
32854796,32
23798645,32
89754263,32
67842935,32
73894625,32
45896237,32
76325948,32
29745836,32
67243598,32
74832659,32
37942865,32
27854639,32
27695483,32
27893564,32
46827359,32
63254798,32
86743259,32
82794563,32
36982574,32
78954632,32
45362978,32
26543879,32
64387295,32
62549738,32
67935284,32
74896253,32
78953264,32
98357642,32
92578436,32
83425976,32
72948356,32
74326985,32
57328469,32
34657298,32
97642385,32
85437692,32
94523876,32
39654827,32
45987263,32
54832796,32
48236975,32
76248935,32
52496783,32
48967532,32
59328647,32
82749563,32
26547983,32
84253976,32
89325674,32
45293678,32
34852976,32
95768324,32
47536289,32
93765842,32
26738954,32
37458296,32
96543278,32
46392785,32
29867354,32
53947628,32
72948365,32
53849276,32
26495783,32
93756284,32
43625789,32
94672538,32
58239674,32
82456397,32
45623978,32
26453978,32
28573649,32
45362987,32
76832549,32
34627589,32
29357648,32
89237564,32
64239758,32
73549286,32
26589374,32
34286795,32
63847529,32
62783945,32
68375492,32
34679852,32
89574263,32
45378692,32
75986243,32
36795428,32
68279345,32
32849675,32
52368974,32
92763458,32
56428973,32
27853964,32
39756248,32
57863249,32
97854632,32
28457963,32
26487593,32
98425367,32
54673892,32
73492865,32
92874536,32
76582943,32
95672438,32
89475236,32
38672495,32
59723846,32
74256398,32
97648532,32
73894652,32
89462537,32
27485639,32
79562348,32
87593246,32
23874596,32
93652748,32
34892576,32
72694538,32
79365482,32
79832654,32
36482975,32
54376892,32
45986237,32
92578463,32
59368247,32
67348952,32
74529836,32
32658497,32
32756849,32
76942538,32
93875462,32
84793265,32
54798632,32
46895327,32
76398524,32
93257684,32
76482539,32
78632945,32
89327564,32
98562473,32
52467389,32
54376928,32
98236457,32
84639257,32
68234579,32
39476285,32
26954783,32
45936872,32
54382796,32
75468932,32
39528467,32
78294563,32
54867923,32
42738965,32
86392754,32
43279865,32
76592483,32
95234768,32
65923784,32
38452769,32
42593867,32
65427389,32
32658749,32
52473698,32
27459368,32
86937254,32
73985642,32
32896457,32
76584293,32
89234756,32
94258367,32
36589247,32
26987534,32
79856423,32
23894756,32
65987243,32
76259843,32
94863257,32
98627435,32
59734682,32
46893572,32
59486723,32
28756394,32
83692754,32
43627589,32
89752643,32
29436758,32
54678329,32
86942375,32
32956847,32
37548269,32
79548623,32
73248965,32
83769524,32
62457938,32
79286345,32
42368957,32
96573248,32
82675394,32
24376589,32
32576849,32
57982436,32
93542687,32
94236875,32
96387245,32
96827354,32
23467958,32
67598234,32
73549628,32
32957864,32
72893564,32
96742385,32
79852346,32
84527693,32
27986453,32
28473659,32
47329586,32
36874529,32
98576243,32
72984653,32
56478923,32
26458379,32
54297836,32
96748532,32
25463789,32
39867254,32
56832794,32
57438962,32
24639875,32
85764329,32
93687245,32
45932768,32
54378692,32
76834295,32
59874632,32
78492365,32
63547982,32
53946782,32
47328569,32
43279856,32
57938426,32
87954623,32
89352467,32
34859267,32
25489376,32
49268357,32
63495782,32
28759463,32
36785492,32
67248953,32
42679835,32
84765392,32
89467352,32
26345789,32
93542678,32
29384567,32
36548297,32
23678549,32
54278396,32
45928673,32
26849357,32
76932548,32
49238675,32
38754962,32
32954786,32
39456827,32
39528476,32
27549683,32
23578496,32
75238649,32
67452893,32
98325746,32
37549286,32
49857632,32
43627598,32
59726483,32
59273846,32
73982564,32
92453678,32
98624357,32
75283694,32
53824976,32
54867932,32
67493825,32
69275483,32
63792854,32
59674283,32
82396754,32
46837295,32
95782346,32
85376429,32
95423867,32
67543982,32
23589764,32
97235468,32
67389425,32
36597428,32
95786432,32
75396284,32
57983462,32
79286354,32
87942356,32
83692745,32
69473258,32
78625439,32
97235486,32
52367498,32
62453879,32
67493852,32
57982463,32
92876354,32
27946538,32
87295463,32
28673495,32
93687254,32
25463798,32
39867245,32
24376598,32
23465897,32
97625438,32
98537624,32
54387926,32
57649823,32
63527489,32
46793258,32
49635782,32
26458397,32
45289736,32
23647859,32
26849375,32
42593876,32
47295836,32
68957423,32
54289637,32
39476258,32
27894365,32
32948657,32
73429865,32
53897642,32
32694587,32
65238794,32
32896475,32
85726439,32
73845692,32
24576389,32
75839426,32
92358476,32
73594682,32
98542736,32
93567248,32
89654372,32
29643758,32
98642753,32
38476295,32
93458726,32
98236475,32
45836297,32
27459386,32
52483967,32
65472389,32
92573684,32
64925873,32
98543762,32
73586492,32
26594783,32
59862347,32
34829576,32
72549638,32
56982473,32
79823654,32
38742659,32
72638954,32
47329568,32
54278369,32
64985237,32
89735246,32
87264539,32
45372896,32
78492356,32
32659748,32
78934526,32
24635789,32
48529376,32
52479863,32
49268375,32
67392485,32
32768495,32
86392745,32
58674329,32
65472398,32
98576234,32
67843592,32
53824967,32
26987543,32
73429856,32
85369274,32
29387645,32
47258963,32
54679328,32
76925384,32
74928536,32
94267583,32
79634582,32
98564237,32
56938472,32
73548296,32
28643795,32
32987546,32
89425376,32
26349875,32
89352476,32
34859276,32
56893427,32
23498657,32
95237846,32
27895364,32
24576398,32
32694578,32
45932786,32
49238657,32
46239578,32
92358467,32
38452796,32
49376582,32
67523489,32
98624375,32
82674395,32
73968254,32
96387254,32
24635798,32
84965732,32
45639782,32
26894375,32
29673458,32
56973248,32
62957438,32
58736492,32
28469537,32
73984625,32
76489352,32
87562349,32
39542786,32
73952864,32
63542879,32
25849376,32
46892573,32
56478932,32
47938562,32
96834527,32
63457892,32
72638945,32
92647385,32
95782364,32
67453892,32
39875426,32
34758962,32
65987234,32
54738692,32
64789532,32
25374698,32
69283754,32
52897643,32
52739864,32
63598274,32
67923458,32
45872369,32
72968354,32
69835427,32
74983562,32
57286349,32
32468579,32
82765394,32
84729365,32
95876432,32
26739854,32
39784562,32
84273965,32
23467859,32
73984652,32
52739846,32
32574896,32
76938542,32
62784593,32
29768534,32
42369857,32
82473695,32
53498267,32
58729364,32
34957628,32
84369275,32
74329685,32
67923485,32
38569472,32
74685923,32
89527634,32
37598264,32
65237984,32
96572348,32
23589746,32
94625783,32
67284953,32
34569827,32
74982536,32
85769243,32
24953876,32
47983625,32
65327894,32
54973268,32
69483275,32
72845693,32
54689732,32
29384576,32
57382649,32
27985643,32
97324586,32
58249367,32
47962358,32
49582367,32
74893652,32
94763825,32
57246398,32
84736529,32
24639857,32
23647895,32
95632874,32
83297645,32
57986324,32
24896753,32
35894267,32
78365429,32
59726438,32
85436792,32
39258476,32
53946728,32
92546837,32
94238765,32
62354789,32
23945786,32
32576948,32
83297654,32
89562437,32
62538974,32
79645823,32
75428936,32
74328659,32
28346759,32
23975468,32
85674239,32
24756398,32
62453897,32
83769425,32
67325948,32
98752463,32
59764328,32
28564973,32
69234587,32
26945783,32
98326547,32
76852493,32
29768543,32
86297345,32
36278954,32
57463298,32
68274593,32
57964823,32
54728693,32
75384926,32
84729356,32
89263574,32
72459683,32
93785462,32
48329657,32
29653784,32
64987235,32
45892637,32
76485239,32
35827649,32
24587639,32
95846723,32
67284935,32
52483976,32
48635729,32
69572384,32
67829453,32
95483276,32
35269847,32
27635489,32
72895643,32
96457832,32
96328745,32
92658473,32
92547863,32
76249853,32
27849356,32
83257694,32
53479826,32
78453296,32
82653749,32
67398425,32
24367598,32
56823794,32
97482365,32
59682374,32
74356289,32
62493857,32
98532476,32
37694582,32
24953867,32
75963248,32
42365789,32
86297354,32
42586793,32
36278945,32
28456397,32
58369247,32
74238695,32
84369257,32
42369875,32
82745936,32
64327985,32
76845329,32
98746325,32
94537682,32
62973854,32
27985634,32
37985264,32
25763489,32
45397268,32
43752689,32
43678925,32
58264739,32
54287369,32
52648937,32
92476385,32
83764295,32
57349862,32
74396258,32
72584693,32
26483975,32
39527648,32
45638792,32
56984372,32
76249835,32
67832549,32
23945768,32
62598374,32
53649872,32
57823694,32
89563472,32
85942376,32
79634528,32
35467298,32
74892635,32
94876532,32
49236587,32
74295863,32
76924358,32
63487592,32
57392648,32
76928453,32
53469827,32
72548639,32
67483592,32
36529874,32
89234765,32
84769325,32
38964527,32
68957432,32
92754836,32
54768392,32
46385927,32
86237954,32
23894765,32
34569872,32
82654937,32
96827345,32
37486592,32
28354967,32
39258467,32
38467295,32
72496583,32
32986475,32
62493875,32
48327596,32
63457928,32
43759862,32
64987253,32
25478936,32
62354798,32
64789523,32
67543892,32
54823697,32
23975486,32
48672593,32
62538947,32
92875436,32
95673842,32
87463259,32
34985267,32
43752698,32
43592876,32
96328754,32
82469573,32
76489325,32
69547823,32
75468923,32
